ORDER_NUMBER;VENDOR_ID;VENDOR_NAME;RETAIL_GROUP;EMISION_DATE_PO;ROUTE_LABEL;TOTAL_AMOUNT;CURRENCY;CATEGORY;INCOTERMS;LOGISTICS_INCOTERM;PRICE_INCOTERM;DEPARTURE_PORT_ID;ARRIVAL_PORT_ID;DATE_THEORICAL_LOAD;DATE_CARGA_PO;CASE_NUMBER_FILE;CONSOLIDATOR_NAME;CUSTOMS_DUA;RECEIPT_NOTE;RECEIPT_NOTE_DATE;FACTORY_PROFORMA_NUMBER;INVOICE;INVOICE_AMOUNT;APPLY_TECHNICAL_NOTE;APPLIES_TLC;REASON;CUSTOMER_TYPE;TRADING_COMPANY;Estado o Etapa;Contenedor;Naviera;Tipo de contenedor;Documento de transito;Solicitud de booking;Autorizacion de booking;Fecha de asignacion de agente de carga;ETD inicial;ETD variable;ATD;ETA Inicial;ETA Variable;ATA;Monto de flete;Factura de flete;Tipo de tarifa;Proveedor de servicio;Ingreso a AF;Salida de Almacen fiscal;Usa Almacen fiscal
6702393;922;Xiamen Super Star Arts and Crafts Co., L;83;2025-12-03;Directo CR - FERRETERIA EPA, S.A.;6504,00;USD;<null>;FOB  ;FOB  ;FOB  ;108;214;2026-02-15;2026-02-15;7676;BINTER TRADE LLC. (Dropship CR);-- N/A --;101947;2026-03-16;PI1ZF;XSF-25136-1A;6504,00;false;false;CNY;EPA;OLO6;Transito;MSDU4649430;MSC;Contenedor 40ft;ASXMGA00033;10-02-26;10-02-26;02/02/2026;18-03-26;18-03-26;;;;;2950;0;0;AIR SEA WORLDWIDE;0;0;N
6702394;922;Xiamen Super Star Arts and Crafts Co., L;83;2025-12-03;ZF - OVERSEAS LOGISTICS OPERATIONS;14311,00;USD;<null>;FOB  ;<null>;<null>;108;214;2026-02-15;2026-02-15;<null>;BINTER TRADE LLC. (ZF);<null>;<null>;<null>;PI1ZF;<null>;<null>;false;false;CNY;EPA;OLO6;Booking;MSDU4649430;MSC;Contenedor 40ft;ASXMGA00031;10-02-26;10-02-26;02/02/2026;18-03-26;25-03-26;;;;;0;0;0;AIR SEA WORLDWIDE;0;0;N
6702395;922;Xiamen Super Star Arts and Crafts Co., L;83;2025-12-03;Directo CR - FERRETERIA EPA, S.A.;6504,00;USD;<null>;FOB  ;FOB  ;FOB  ;108;214;2026-03-31;2026-03-31;<null>;BINTER TRADE LLC. (Dropship CR);<null>;<null>;<null>;PI2ZF;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;80001522-U2;0;Contenedor 40ft;0;;;17/03/2026;;;;;;;0;0;0;AIR SEA WORLDWIDE;0;0;N
6702396;922;Xiamen Super Star Arts and Crafts Co., L;83;2025-12-03;ZF - OVERSEAS LOGISTICS OPERATIONS;14311,00;USD;<null>;FOB  ;<null>;<null>;108;214;2026-03-31;2026-03-31;<null>;BINTER TRADE LLC. (ZF);<null>;<null>;<null>;PI2ZF;<null>;<null>;false;false;CNY;EPA;OLO6;Produccion;80001522-U2;0;Contenedor 40ft;0;;;17/03/2026;;;;;;;0;0;0;AIR SEA WORLDWIDE;0;0;N
6702400;603;HENAN TOPCERA SANITARY WARE CO., LTD;89;2025-12-08;Directo GT - FERRETERIA EPA, S.A. (Guatemala);12804,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;127;2025-12-15;2025-12-15;7418;BINTER TRADE LLC. (Dropship GT);-- N/A --;101670;2026-01-19;GT;STB-2025029;12804,00;false;false;PEDIDO ESPECIAL;EPA;OLO6;Transito;TEMU8296471;MSC;Contenedor 40 HC;ASTAO515317;17-12-25;17-12-25;15/12/2025;26-12-25;16-01-26;08-01-26;30-01-26;09-02-26;;3555;0;NAC;AIR SEA WORLDWIDE;0;0;N
6702401;1;SHANGHAI FLORY IMP&EXP C.O LTD                             ;89;2025-12-10;Directo GT - FERRETERIA EPA, S.A. (Guatemala);5200,00;USD;<null>;FOB  ;FOB  ;FOB  ;71;127;2026-03-20;2026-03-20;<null>;BINTER TRADE LLC. (Dropship GT);<null>;<null>;<null>;A-6702330;<null>;<null>;false;true;PEDIDO ESPECIAL;EPA;OLO6;Booking;80001484-45;HAPAG LLOYD;Contenedor 40ft;0;17-02-26;19-02-26;11/02/2026;23-03-26;23-03-26;;;;;0;0;0;SPARX;0;0;N
6702402;929;Jianzhi International Trade (Tianjin) Co;87;2026-03-13;Directo VE - Febeca, C.A.;55299,44;USD;<null>;FOB  ;CIF  ;FOB  ;98;116;2026-01-20;2026-01-20;<null>;<null>;<null>;<null>;<null>;10-dic-25;<null>;<null>;false;false;COMPRAS A TERCEROS;MCG;OLO6;Transito;FCIU5403903;CMA CGM;Contenedor 20ft;BJPBL2600115;09-02-26;09-02-26;;10-03-26;17-03-26;09-03-26;28-04-26;28-04-26;;5095;IOLFT26-164;FAK;IN OCEAN;0;0;N
6702403;925;SHIJIAZHUANG FAR EAST IMPORT & EXPORT TR;89;2025-12-16;Directo CR - FERRETERIA EPA, S.A.;23998,52;USD;<null>;FOB  ;FOB  ;FOB  ;91;125;2026-01-23;2026-01-23;7605;BINTER TRADE LLC. (Dropship CR);-- N/A --;101900;2026-03-06;CR;25-B1190184401 -1;23998,52;false;false;CNY;EPA;OLO6;Transito;TGHU6228417;HAPAG LLOYD;Contenedor 40ft;ASSHAA00138;08-01-26;08-01-26;06/01/2026;06-02-26;18-02-26;13-02-26;27-03-26;27-03-26;;2700;0;NAC;AIR SEA WORLDWIDE;0;0;N
6702404;925;SHIJIAZHUANG FAR EAST IMPORT & EXPORT TR;89;2025-12-16;ZF - OVERSEAS LOGISTICS OPERATIONS;7595,64;USD;<null>;FOB  ;FOB  ;FOB  ;91;125;2026-01-23;2026-01-23;7645;BINTER TRADE LLC. (ZF);;<null>;<null>;ZF1;25-B1190184401 -2;7595,64;false;false;CNY;EPA;OLO6;Transito;TGHU6228417;HAPAG LLOYD;Contenedor 40ft;ASSHAA00138A;08-01-26;08-01-26;06/01/2026;06-02-26;18-02-26;13-02-26;27-03-26;27-03-26;;0;0;NAC;AIR SEA WORLDWIDE;0;0;N
6702405;925;SHIJIAZHUANG FAR EAST IMPORT & EXPORT TR;89;2025-12-16;ZF - OVERSEAS LOGISTICS OPERATIONS;31594,16;USD;<null>;FOB  ;FOB  ;FOB  ;91;125;2026-01-23;2026-01-23;7646;BINTER TRADE LLC. (ZF);;<null>;<null>;ZF2;25-B1190184401 -3;31594,16;false;false;CNY;EPA;OLO6;Transito;FANU3752815;HAPAG LLOYD;Contenedor 40ft;ASSHAA00137;08-01-26;08-01-26;06/01/2026;06-02-26;18-02-26;13-02-26;27-03-26;27-03-26;;3720;0;NAC;AIR SEA WORLDWIDE;0;0;N
6702406;2;CHIN HUEI PLASTIC INDUSTRIAL JOINT STOCK;83;2025-12-17;ZF - OVERSEAS LOGISTICS OPERATIONS;48672,76;USD;<null>;FOB  ;FOB  ;FOB  ;29;125;2026-02-02;2026-02-02;7615;BINTER TRADE LLC. (ZF);;<null>;<null>;PI1ZF;CHMA2603;48672,76;false;false;PEDIDO COMPRA;EPA;OLO6;Transito;SLSU8028068;HAPAG LLOYD;Contenedor 40 HC;ASHCMA00119;22-01-26;22-01-26;15/01/2026;08-02-26;22-02-26;11-02-26;10-04-26;24-04-26;;3700;0;NAC;AIR SEA WORLDWIDE;0;0;N
6702407;2;CHIN HUEI PLASTIC INDUSTRIAL JOINT STOCK;83;2025-12-17;Directo VE - FERRETERIA EPA, C.A.;21882,64;USD;<null>;FOB  ;CIF  ;FOB  ;29;116;2026-02-02;2026-02-02;7608;BINTER TRADE LLC. (Dropship EPA - VE) ;-- N/A --;101860;2026-02-23;PI2VE+FB;CHMA2604;21882,64;false;false;PEDIDO COMPRA;EPA;OLO6;Transito;CXDU1103576;MSC;Contenedor 40 HC;DPBL2602FD0001A;22-01-26;22-01-26;15/01/2026;07-02-26;14-02-26;09-02-26;03-04-26;03-04-26;;4250;IOLFT26-102;FAK;IN OCEAN;0;0;N
6702408;2;CHIN HUEI PLASTIC INDUSTRIAL JOINT STOCK;83;2025-12-17;Directo VE - Febeca, C.A.;26115,60;USD;<null>;FOB  ;CIF  ;FOB  ;29;116;2026-02-02;2026-02-02;7609;BINTER TRADE LLC. (Dropship FEBECA - VE) ;-- N/A --;101861;2026-02-24;PI2VE+FB;CHMA2604-1;26115,60;false;false;PEDIDO COMPRA;Febeca;OLO6;Transito;CXDU1103576;MSC;Contenedor 40 HC;DPBL2602FD0001B;22-01-26;22-01-26;15/01/2026;07-02-26;14-02-26;09-02-26;03-04-26;03-04-26;;0;IOLFT26-102;FAK;IN OCEAN;0;0;N
6702409;2;CHIN HUEI PLASTIC INDUSTRIAL JOINT STOCK;83;2025-12-17;Directo VE - Febeca, C.A.;59464,44;USD;<null>;FOB  ;CIF  ;FOB  ;29;116;2026-02-26;2026-02-26;<null>;BINTER TRADE LLC. (Dropship FEBECA - VE) ;<null>;<null>;<null>;PI3FB;<null>;<null>;false;false;PEDIDO COMPRA;Febeca;OLO6;Transito;MSNU7364827;MSC;Contenedor 40 HC;DPBL2603FD0001;26-02-26;26-02-26;10/02/2026;12-03-26;19-03-26;14-03-26;01-05-26;01-05-26;;0;0;0;IN OCEAN;0;0;N
6702410;927;HANGZHOU PROSTAR ENTERPRISES LTD.;82;2025-12-17;ZF - OVERSEAS LOGISTICS OPERATIONS;453,00;USD;<null>;FOB  ;FOB  ;FOB  ;91;125;2026-03-16;2026-03-16;<null>;BINTER TRADE LLC. (ZF);<null>;<null>;<null>;25D2377;<null>;<null>;false;false;PEDIDO COMPRA;EPA;OLO6;Booking;VTCN600811;HAPAG LLOYD;Contenedor 20ft;0;11-03-26;11-03-26;09/03/2026;01-04-26;01-04-26;;;;;4335;0;0;AIR SEA WORLDWIDE;0;0;N
6702411;928;HANGZHOU PROSTAR ENTERPRISES LTD. EMT;82;2025-12-17;ZF - OVERSEAS LOGISTICS OPERATIONS;27478,36;USD;<null>;FOB  ;FOB  ;FOB  ;91;125;2026-03-16;2026-03-16;<null>;BINTER TRADE LLC. (ZF);<null>;<null>;<null>;25D2377;<null>;<null>;false;false;PEDIDO COMPRA;EPA;OLO6;Booking;VTCN600811;HAPAG LLOYD;Contenedor 20ft;0;11-03-26;11-03-26;09/03/2026;01-04-26;01-04-26;;;;;0;0;0;AIR SEA WORLDWIDE;0;0;N
6702413;1000021;ANCHOR ALLIED FACTORY LLC;87;2025-12-19;Directo VE - Febeca, C.A.;43999,68;USD;<null>;EXW  ;EXW  ;<null>;198;116;2026-03-02;2026-03-02;<null>;BINTER TRADE LLC. (Dropship FEBECA - VE) ;<null>;<null>;<null>;ASMACO - DICIEMBRE 2025 - FEBECA ;<null>;<null>;false;false;PEDIDO COMPRA;MCG;OLO6;Produccion;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;N
6702414;1000021;ANCHOR ALLIED FACTORY LLC;87;2025-12-19;Directo VE - Febeca, C.A.;3774,60;USD;<null>;EXW  ;EXW  ;<null>;198;116;2026-03-02;2026-03-02;<null>;BINTER TRADE LLC. (Dropship FEBECA - VE) ;<null>;<null>;<null>;ASMACO - DICIEMBRE 2025 - SILLACA;<null>;<null>;false;false;PEDIDO COMPRA;MCG;OLO6;Produccion;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;N
6702418;1000021;ANCHOR ALLIED FACTORY LLC;87;2025-12-19;Directo VE - Febeca, C.A.;20953,20;USD;<null>;EXW  ;EXW  ;<null>;198;116;2026-03-03;2026-03-03;<null>;BINTER TRADE LLC. (Dropship FEBECA - VE) ;<null>;<null>;<null>;ASMACO - DICIEMBRE 2025 - EPA;<null>;<null>;false;false;PEDIDO COMPRA;MCG;OLO6;Produccion;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;N
6702419;1000021;ANCHOR ALLIED FACTORY LLC;87;2025-12-19;Directo VE - FERRETERIA EPA, C.A.;28746,00;USD;<null>;EXW  ;EXW  ;<null>;198;116;2026-03-02;2026-03-02;<null>;BEVAL, C.A.;<null>;<null>;<null>;ASMACO - DICIEMBRE 2025 - BEVAL;<null>;<null>;false;false;PEDIDO COMPRA;MCG;OLO6;Produccion;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;N
6702420;603;HENAN TOPCERA SANITARY WARE CO., LTD;89;2025-12-24;Directo CR - Consorcio Ferretero San Jose S.A;11648,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;125;2025-12-30;2025-12-30;7400;BINTER TRADE LLC. (Dropship Cofersa);-- N/A --;101648;2026-01-16;CO1;STB-2025030;11648,00;false;false;CNY;EPA;OLO6;Transito;BMOU6954306;MSC;Contenedor 40 HC;ASTAOA00307;05-01-26;05-01-26;29/12/2025;16-01-26;23-01-26;23-01-26;02-02-26;21-03-26;;3729;0;NAC;AIR SEA WORLDWIDE;0;0;N
6702421;603;HENAN TOPCERA SANITARY WARE CO., LTD;89;2025-12-24;Directo CR - Consorcio Ferretero San Jose S.A;11648,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;125;2025-12-30;2025-12-30;7401;BINTER TRADE LLC. (Dropship Cofersa);-- N/A --;101649;2026-01-16;CO2;STB-2025031;11648,00;false;false;CNY;EPA;OLO6;Transito;UETU6633780;CMA CGM;Contenedor 40 HC;ASTAOA00305;05-01-26;05-01-26;29/12/2025;19-01-26;23-01-26;23-01-26;27-02-26;21-03-26;;3720;0;NAC;AIR SEA WORLDWIDE;0;0;N
6702422;603;HENAN TOPCERA SANITARY WARE CO., LTD;89;2025-12-24;Directo CR - FERRETERIA EPA, S.A.;11648,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;125;2025-12-30;2025-12-30;7402;BINTER TRADE LLC. (Dropship CR);-- N/A --;101650;2026-01-16;CR1;STB-2025032;11648,00;false;false;CNY;EPA;OLO6;Transito;MEDU7104993;MSC;Contenedor 40 HC;ASTAOA00306;05-01-26;05-01-26;29/12/2025;16-01-26;23-01-26;23-01-26;27-02-26;21-03-26;;3720;0;NAC;AIR SEA WORLDWIDE;0;0;N
6702423;603;HENAN TOPCERA SANITARY WARE CO., LTD;89;2025-12-24;Directo SV - FERRETERIA EPA, S.A. DE C.V.;11648,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;122;2025-12-30;2025-12-30;7518;BINTER TRADE LLC. (Dropship SV);-- N/A --;101767;2026-02-02;SV1;STB-2025033;11648,00;false;false;CNY;EPA;OLO6;Transito;FFAU5543702;MSC;Contenedor 40 HC;ASTAOA00301;05-01-26;05-01-26;29/12/2025;16-01-26;03-02-26;24-01-26;03-03-26;03-03-26;;3820;0;NAC;AIR SEA WORLDWIDE;0;0;N
6702424;603;HENAN TOPCERA SANITARY WARE CO., LTD;89;2025-12-24;Directo SV - FERRETERIA EPA, S.A. DE C.V.;11648,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;122;2025-12-30;2025-12-30;7517;BINTER TRADE LLC. (Dropship SV);-- N/A --;101766;2026-02-02;SV;STB-2025034;11648,00;false;false;CNY;EPA;OLO6;Transito;CAAU5589839;MSC;Contenedor 40 HC;ASTAOA00757;05-01-26;05-01-26;29/12/2025;25-01-26;08-02-26;30-01-26;07-03-26;07-03-26;;3820;0;NAC;AIR SEA WORLDWIDE;0;0;N
6702425;603;HENAN TOPCERA SANITARY WARE CO., LTD;89;2025-12-24;Directo VE - FERRETERIA EPA, C.A.;14045,60;USD;<null>;FOB  ;CIF  ;FOB  ;77;116;2025-12-30;2025-12-30;7668;BINTER TRADE LLC. (Dropship EPA - VE) ;-- N/A --;101933;2026-03-13;VE;STB-2025035;14045,60;false;false;CNY;EPA;OLO6;Transito;CMAU3954223;CMA CGM;Contenedor 40 HC;BJPBL2600098;27-01-26;30-01-26;29/12/2025;13-02-26;06-03-26;01-03-26;14-04-26;14-04-26;;3430;IOLFT26-145;FAK;IN OCEAN;0;0;N
6702426;1000021;ANCHOR ALLIED FACTORY LLC;87;2025-12-30;Directo CR - Consorcio Ferretero San Jose S.A;61617,52;USD;<null>;EXW  ;EXW  ;<null>;198;125;2026-03-30;2026-03-30;<null>;BINTER TRADE LLC. (Dropship Cofersa);<null>;<null>;<null>;ASMACO - PEDIDO COFERSA 2025 ;<null>;<null>;false;false;PEDIDO COMPRA;MCG;OLO6;Produccion;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;N
6702427;894;PEDROLLO S.P.A.;87;2026-01-08;Directo VE - Febeca, C.A.;234435,95;EUR;<null>;CIF  ;CIF  ;CIF  ;121;121;2026-03-05;2026-03-05;7628;BINTER TRADE LLC. (Dropship FEBECA - VE) ;-- N/A --;101893;2026-03-06;PEDROLLO - PEDIDO FINAL ;V326000181;234435,95;false;false;PEDIDO COMPRA;MCG;OLO6;Transito;TGHU5197353;ZIM LINES;Contenedor 40 HC;ZIMUGOA1088826;27-02-26;27-02-26;;06-03-26;06-03-26;;;;;5800,26;0;0;DEFINIDO POR EL PROVEEDOR;0;0;N
6702431;329;TAIZHOU BAOLI LEISURE PRODUCTS CO.,LTD                     ;85;2026-01-14;Directo SV - FERRETERIA EPA, S.A. DE C.V.;15767,40;USD;<null>;FOB  ;FOB  ;FOB  ;71;122;2026-02-02;2026-02-02;7611;BINTER TRADE LLC. (Dropship SV);-- N/A --;101864;2026-02-24;SV #1 Enero 26 Mayoreo;BLN26D093;15767,40;false;false;PEDIDO COMPRA;EPA;OLO6;Transito;APHU7090677;CMA CGM;Contenedor 40 HC;HNGB00070967;27-01-26;28-01-26;23/01/2026;11-02-26;25-02-26;15-02-26;03-04-26;03-04-26;;4490;0;NAC;SPARX;0;0;N
6702432;329;TAIZHOU BAOLI LEISURE PRODUCTS CO.,LTD                     ;85;2026-01-14;Directo SV - FERRETERIA EPA, S.A. DE C.V.;15767,40;USD;<null>;FOB  ;FOB  ;FOB  ;71;122;2026-02-23;2026-02-23;7635;BINTER TRADE LLC. (Dropship SV);-- N/A --;101890;2026-03-05;SV #2 Enero 26 Mayoreo;BLN26D094;15767,40;false;false;PEDIDO COMPRA;EPA;OLO6;Transito;TRHU7168124;CMA CGM;Contenedor 40 HC;HNGB00071128;27-01-26;29-01-26;23/01/2026;04-03-26;11-03-26;03-03-26;16-04-26;16-04-26;;4350;0;NAC;SPARX;0;0;N
6702433;329;TAIZHOU BAOLI LEISURE PRODUCTS CO.,LTD                     ;85;2026-01-14;Directo SV - FERRETERIA EPA, S.A. DE C.V.;15767,40;USD;<null>;FOB  ;FOB  ;FOB  ;71;122;2026-03-16;2026-03-16;<null>;BINTER TRADE LLC. (Dropship SV);<null>;<null>;<null>;SV #3 Enero 26 Mayoreo;<null>;<null>;false;false;PEDIDO COMPRA;EPA;OLO6;Booking;80001533-3;CMA CGM;Contenedor 40 HC;0;26-02-26;26-02-26;12/02/2026;25-03-26;25-03-26;;;;;0;0;0;SPARX;0;0;N
6702434;329;TAIZHOU BAOLI LEISURE PRODUCTS CO.,LTD                     ;85;2026-01-14;Directo SV - FERRETERIA EPA, S.A. DE C.V.;15767,40;USD;<null>;FOB  ;FOB  ;FOB  ;71;122;2026-03-29;2026-03-29;<null>;BINTER TRADE LLC. (Dropship SV);<null>;<null>;<null>;SV #4 Enero 26 Mayoreo;<null>;<null>;false;false;PEDIDO COMPRA;EPA;OLO6;Booking;80001533-4;CMA CGM;Contenedor 40 HC;0;26-02-26;26-02-26;04/03/2026;01-04-26;01-04-26;;;;;0;0;0;SPARX;0;0;N
6702435;329;TAIZHOU BAOLI LEISURE PRODUCTS CO.,LTD                     ;85;2026-01-14;Directo SV - FERRETERIA EPA, S.A. DE C.V.;15767,40;USD;<null>;FOB  ;FOB  ;FOB  ;71;122;2026-04-13;2026-04-13;<null>;BINTER TRADE LLC. (Dropship SV);<null>;<null>;<null>;SV #5 Enero 26 Mayoreo;<null>;<null>;false;false;PEDIDO COMPRA;EPA;OLO6;Booking;80001533-5;CMA CGM;Contenedor 40 HC;0;06-03-26;06-03-26;04/03/2026;31-03-26;31-03-26;;;;;0;0;0;SPARX;0;0;N
6702436;329;TAIZHOU BAOLI LEISURE PRODUCTS CO.,LTD                     ;85;2026-01-14;Directo SV - FERRETERIA EPA, S.A. DE C.V.;15767,40;USD;<null>;FOB  ;FOB  ;FOB  ;71;122;2026-04-27;2026-04-27;<null>;BINTER TRADE LLC. (Dropship SV);<null>;<null>;<null>;SV #6 Enero 26 Mayoreo;<null>;<null>;false;false;PEDIDO COMPRA;EPA;OLO6;Booking;80001533-6;CMA CGM;Contenedor 40 HC;0;06-03-26;06-03-26;04/03/2026;31-03-26;31-03-26;;;;;0;0;0;SPARX;0;0;N
6702437;329;TAIZHOU BAOLI LEISURE PRODUCTS CO.,LTD                     ;85;2026-01-14;Directo SV - FERRETERIA EPA, S.A. DE C.V.;15767,40;USD;<null>;FOB  ;FOB  ;FOB  ;71;122;2026-05-11;2026-05-11;<null>;BINTER TRADE LLC. (Dropship SV);<null>;<null>;<null>;SV #7 Enero 26 Mayoreo;<null>;<null>;false;false;PEDIDO COMPRA;EPA;OLO6;Booking;80001533-7;CMA CGM;Contenedor 40 HC;0;06-03-26;06-03-26;04/03/2026;08-04-26;08-04-26;;;;;0;0;0;SPARX;0;0;N
6702442;923;LINCOLN SOLDADURAS DE COLOMBIA LTDA;87;2026-01-30;Directo VE - Febeca, C.A.;59438,40;USD;<null>;FCA  ;FCA  ;<null>;27;27;2026-01-30;2026-01-30;<null>;BINTER TRADE LLC. (Dropship FEBECA - VE) ;<null>;<null>;<null>;ESTA PO REEMPLAZA LA 6702440;<null>;<null>;false;false;PEDIDO COMPRA;MCG;OLO6;Produccion;0;0;0;0;;;;12-03-26;02-04-26;;;;;0;0;0;0;0;0;N
6702444;895;HERRAGRO S.A;87;2026-01-29;Directo VE - Febeca, C.A.;56576,00;USD;<null>;CPT  ;CPT  ;<null>;195;195;2026-03-10;2026-03-10;<null>;BINTER TRADE LLC. (Dropship FEBECA - VE) ;<null>;<null>;<null>;PEDIDO ALAMBRE DE PÚAS - ENERO 2026;<null>;<null>;false;true;PEDIDO COMPRA;MCG;OLO6;Produccion;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;N
6702445;390;LANXI CITY WUXIAN FENGGUANG LIGHTING APPLIANCE CO.,LTD;84;2026-01-29;Directo VE - FERRETERIA EPA, C.A.;31322,00;USD;<null>;FOB  ;FOB  ;EXW  ;71;116;2026-05-30;2026-05-30;<null>;BINTER TRADE LLC. (Dropship EPA - VE) ;<null>;<null>;<null>;2026-01B-VE;<null>;<null>;false;false;PEDIDO COMPRA;EPA;OLO6;Produccion;VTCN600819;0;Contenedor 20ft;0;;;;;;;;;;0;0;0;0;0;0;N
6702446;390;LANXI CITY WUXIAN FENGGUANG LIGHTING APPLIANCE CO.,LTD;84;2026-01-29;Directo VE - FERRETERIA EPA, C.A.;90146,16;USD;<null>;FOB  ;FOB  ;EXW  ;71;125;2026-05-30;2026-05-30;<null>;BINTER TRADE LLC. (ZF);<null>;<null>;<null>;2026-01B-SV+GT;<null>;<null>;false;false;PEDIDO COMPRA;EPA;OLO6;Produccion;VTCN600820;0;Contenedor 40 HC;0;;;;;;;;;;0;0;0;0;0;0;N
6702447;895;HERRAGRO S.A;87;2026-01-30;Directo VE - Febeca, C.A.;56576,00;USD;<null>;CPT  ;CPT  ;<null>;195;195;2026-03-10;2026-03-10;<null>;BINTER TRADE LLC. (Dropship FEBECA - VE) ;<null>;<null>;<null>;PEDIDO ALAMBRE DE PÚAS - ENERO 2026;<null>;<null>;false;true;PEDIDO COMPRA;MCG;OLO6;Produccion;0;0;0;0;;;;;;;;;;0;0;0;0;0;0;N
6702450;865;HENAN LORY SANITARY WARE CO.,LTD.;89;2026-02-06;Directo CR - FERRETERIA EPA, S.A.;8295,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;125;2025-11-22;2025-11-22;7582;BINTER TRADE LLC. (Dropship CR);-- N/A --;101834;2026-02-18;S-6701182;LR251213HP-1-;8295,00;false;false;C/ FACTURA;EPA;OLO6;Transito;0;0;0;6702450;;;;;;;;;;0;0;0;0;0;0;N
6702451;865;HENAN LORY SANITARY WARE CO.,LTD.;89;2026-02-06;Directo CR - FERRETERIA EPA, S.A.;8295,00;USD;<null>;FOB  ;FOB  ;FOB  ;77;125;2025-11-15;2025-11-15;7597;BINTER TRADE LLC. (Dropship CR);-- N/A --;101843;2026-02-19;S-6701159;LR251213HP-;8295,00;false;false;C/ FACTURA;EPA;OLO6;Transito;0;0;0;6702451;;;;;;;;;;0;0;0;0;0;0;N
6702452;865;HENAN LORY SANITARY WARE CO.,LTD.;89;2026-02-06;Directo CR - FERRETERIA EPA, S.A.;9028,50;USD;<null>;FOB  ;FOB  ;FOB  ;77;125;2025-11-15;2025-11-15;7583;BINTER TRADE LLC. (Dropship CR);-- N/A --;101835;2026-02-18;S-6701168;LR251213HP-A;9028,00;false;false;C/ FACTURA;EPA;OLO6;Transito;0;0;0;6702452;;;;;;;;;;0;0;0;0;0;0;N
6702453;494;NINGBO SONLUK ENERGY I/E CO., LTD.;83;2026-02-09;Directo CR - FERRETERIA EPA, S.A.;12715,68;USD;<null>;FOB  ;FOB  ;FOB  ;71;125;2026-03-01;2026-03-01;<null>;BINTER TRADE LLC. (Dropship CR);<null>;<null>;<null>;26-feb;<null>;<null>;false;true;PEDIDO COMPRA;EPA;OLO6;Produccion;80001535-1;0;LCL;0;;;06/03/2026;;;;;;;0;0;0;AIR SEA WORLDWIDE;0;0;N
6702454;494;NINGBO SONLUK ENERGY I/E CO., LTD.;83;2026-02-09;ZF - OVERSEAS LOGISTICS OPERATIONS;11332,72;USD;<null>;FOB  ;<null>;<null>;71;125;2026-03-01;2026-03-01;<null>;BINTER TRADE LLC. (ZF);<null>;<null>;<null>;26-feb;<null>;<null>;false;false;PEDIDO COMPRA;EPA;OLO6;Produccion;80001535-2;0;LCL;0;;;06/03/2026;;;;;;;0;0;0;AIR SEA WORLDWIDE;0;0;N
6702455;930;VSI INDUSTRIAL S.A.C.;87;2026-02-11;Directo VE - Febeca, C.A.;19215,00;USD;<null>;FOB  ;CIF  ;FOB  ;187;116;2026-03-30;2026-03-30;7658;BINTER TRADE LLC. (Dropship FEBECA - VE) ;-- N/A --;101918;2026-03-12;PEDIDO FEBRERO 2026 - FEBECA;F003-183634;19215,00;false;false;PEDIDO COMPRA;MCG;OLO6;Transito;FSCU8547631;ONE;Contenedor 40 HC;PCL-269812-01;13-02-26;17-02-26;16/02/2026;03-03-26;10-03-26;04-03-26;03-04-26;03-04-26;;4190;IOLFT26-144;FAK;IN OCEAN;0;0;N
6702456;930;VSI INDUSTRIAL S.A.C.;87;2026-02-11;Directo VE - Febeca, C.A.;19215,00;USD;<null>;FOB  ;CIF  ;FOB  ;187;116;2026-03-30;2026-03-30;7658;BINTER TRADE LLC. (Dropship FEBECA - VE) ;-- N/A --;101919;2026-03-12;PEDIDO FEBRERO 2026 - FEBECA;F003-183632;19215,00;false;false;PEDIDO COMPRA;MCG;OLO6;Transito;FFAU6748498;ONE;Contenedor 40 HC;PCL-269812-01;13-02-26;17-02-26;16/02/2026;03-03-26;10-03-26;04-03-26;03-04-26;03-04-26;;4190;IOLFT26-144;FAK;IN OCEAN;0;0;N
6702457;930;VSI INDUSTRIAL S.A.C.;87;2026-02-11;Directo VE - Febeca, C.A.;19215,00;USD;<null>;FOB  ;CIF  ;FOB  ;187;116;2026-03-30;2026-03-30;7658;BINTER TRADE LLC. (Dropship FEBECA - VE) ;-- N/A --;101920;2026-03-12;PEDIDO FEBRERO 2026 - FEBECA;F003-183737;19215,00;false;false;PEDIDO COMPRA;MCG;OLO6;Transito;ONEU0279205;ONE;Contenedor 40 HC;PCL-269812-01;13-02-26;17-02-26;16/02/2026;03-03-26;10-03-26;04-03-26;03-04-26;03-04-26;;4190;IOLFT26-144;FAK;IN OCEAN;0;0;N
